Horse trot, 24 minutes, E
Run, 2 hours 35 minutes, NE
Elephant ride, 8 hours 55 minutes, E
Horse gallop, 40 minutes, S
Run, 54 minutes, S
Horse gallop, 38 minutes, SW
Horse gallop, 15 minutes, N
Horse gallop, 9 hours 21 minutes, NW
Walk, 4 hours 12 minutes, E
Walk, 10 hours 56 minutes, W
Horse gallop, 14 minutes, S
Walk, 7 hours 42 minutes, S
Elephant ride, 9 hours 27 minutes, N
Run, 8 hours 56 minutes, E
Horse gallop, 36 minutes, S
Horse gallop, 8 minutes, NW
Walk, 5 minutes, W
Horse gallop, 11 minutes, N
Horse trot, 2 hours 25 minutes, NE
Elephant ride, 9 hours 20 minutes, S
Horse gallop, 11 minutes, NW
Horse trot, 3 hours 37 minutes, W
Elephant ride, 10 hours 34 minutes, N
Run, 10 hours 14 minutes, SW
Walk, 2 hours 57 minutes, SE
Elephant ride, 18 minutes, NW
Horse gallop, 5 hours 1 minute, SW
Horse trot, 8 hours 59 minutes, SW
Horse trot, 14 minutes, NW
Elephant ride, 52 minutes, NE
Run, 6 hours 59 minutes, W
Walk, 8 minutes, S
Horse gallop, 30 minutes, W
Run, 33 minutes, NE
Walk, 25 minutes, SE
Horse trot, 4 hours 42 minutes, S
Horse trot, 46 minutes, W
Run, 30 minutes, SW
Walk, 4 hours 13 minutes, SE
Elephant ride, 23 minutes, SE
Horse trot, 35 minutes, NE
Horse trot, 43 minutes, W
Elephant ride, 10 hours 17 minutes, NE
Walk, 10 minutes, E
Elephant ride, 26 minutes, S
Horse gallop, 48 minutes, SE
Elephant ride, 43 minutes, N
Elephant ride, 3 hours 19 minutes, SW
Horse gallop, 10 hours 55 minutes, SW
Run, 4 hours 42 minutes, NE
Elephant ride, 1 hour 32 minutes, E
Horse gallop, 1 hour 13 minutes, N
Walk, 1 hour 33 minutes, N
Walk, 11 minutes, SW
Horse gallop, 4 hours 3 minutes, N
Elephant ride, 53 minutes, E
Elephant ride, 21 minutes, SE
Horse trot, 9 hours 53 minutes, NW
Elephant ride, 15 minutes, NE
Walk, 34 minutes, W
Horse trot, 51 minutes, S
Run, 5 hours 53 minutes, W
Horse gallop, 58 minutes, W
Elephant ride, 1 minute, SE
Elephant ride, 21 minutes, NE
Walk, 58 minutes, NE
Run, 37 minutes, N
Elephant ride, 7 hours 12 minutes, N
Run, 8 minutes, N
Run, 28 minutes, NW
Elephant ride, 2 hours 30 minutes, SE
Walk, 31 minutes, NE
Walk, 3 hours 20 minutes, E
Horse gallop, 38 minutes, SW
Walk, 9 minutes, E
Horse gallop, 46 minutes, SE
Run, 33 minutes, NW
Horse gallop, 56 minutes, N
Run, 10 hours 25 minutes, SE
Horse gallop, 2 minutes, NE
Elephant ride, 26 minutes, W
Walk, 6 hours 9 minutes, E
Horse trot, 3 hours 28 minutes, N
Walk, 4 hours, W
Walk, 1 hour 49 minutes, W
Horse gallop, 7 hours 22 minutes, N
Run, 3 minutes, SW
Walk, 10 hours 19 minutes, SE
Walk, 3 hours 21 minutes, SE
Run, 4 hours 8 minutes, NE
Horse gallop, 7 hours 42 minutes, E
Run, 3 hours 56 minutes, E
Horse gallop, 9 hours 20 minutes, SW
Horse trot, 3 hours 5 minutes, E
Elephant ride, 11 minutes, W
Horse trot, 4 hours 2 minutes, E
Horse trot, 9 hours 14 minutes, SW
Horse trot, 9 hours 56 minutes, W
Run, 11 minutes, SW
Elephant ride, 36 minutes, SE
Elephant ride, 20 minutes, NE
Run, 6 hours 45 minutes, SW
Horse trot, 49 minutes, NE
Horse gallop, 21 minutes, NW
Run, 34 minutes, E
Horse trot, 6 minutes, N
Walk, 45 minutes, NW
Horse trot, 13 minutes, W
Walk, 3 hours 35 minutes, SW
Walk, 53 minutes, W
Elephant ride, 9 hours, S
Elephant ride, 24 minutes, W
Run, 4 hours 59 minutes, S
Walk, 38 minutes, E
Horse gallop, 4 minutes, NW
Elephant ride, 4 hours 19 minutes, E
Elephant ride, 1 hour 37 minutes, SW
Walk, 51 minutes, W
Horse trot, 51 minutes, SW
Elephant ride, 8 hours 25 minutes, S
Elephant ride, 7 minutes, N
Elephant ride, 7 hours 17 minutes, N
Elephant ride, 20 minutes, E
Walk, 16 minutes, NE
Run, 8 hours 49 minutes, NE
Horse gallop, 42 minutes, NE
Horse trot, 2 hours 14 minutes, W
Run, 8 hours 22 minutes, NE
Run, 56 minutes, E
Elephant ride, 3 hours 48 minutes, S
Elephant ride, 9 hours 30 minutes, SW
Horse gallop, 37 minutes, S
Run, 20 minutes, NE
Horse trot, 5 hours 10 minutes, NE
Horse gallop, 4 hours 24 minutes, E
Walk, 17 minutes, E
Run, 31 minutes, S
Horse trot, 35 minutes, NE
Walk, 7 hours 24 minutes, NW
Elephant ride, 1 hour 5 minutes, NE
Walk, 8 hours 55 minutes, N
Run, 3 hours 51 minutes, NE
Run, 52 minutes, W
Walk, 8 hours 52 minutes, S
Run, 1 hour 59 minutes, SE
Walk, 1 hour 3 minutes, S
Horse gallop, 40 minutes, SE
Run, 53 minutes, NW
Walk, 27 minutes, S
Run, 9 minutes, E
Walk, 1 hour 15 minutes, SE
Horse trot, 33 minutes, W
Run, 25 minutes, N
Horse trot, 6 hours 34 minutes, S
Horse trot, 4 hours 39 minutes, SE
Horse gallop, 7 hours 30 minutes, SW
Horse trot, 9 hours 42 minutes, W
Horse trot, 51 minutes, NE
Walk, 38 minutes, NE
Horse trot, 44 minutes, W
Horse gallop, 36 minutes, W
Walk, 2 hours 38 minutes, W
Elephant ride, 10 hours 11 minutes, N
Horse trot, 13 minutes, W
Horse trot, 6 minutes, SE
Elephant ride, 31 minutes, SE
Walk, 6 hours 22 minutes, W
Walk, 7 hours 4 minutes, S
Horse gallop, 8 hours 8 minutes, S
Walk, 15 minutes, SE
Elephant ride, 22 minutes, S
Walk, 40 minutes, N
Horse trot, 6 hours 57 minutes, NW
Horse trot, 8 hours 8 minutes, S
Horse gallop, 42 minutes, N
Walk, 57 minutes, NE
Horse gallop, 1 hour 46 minutes, NW
Walk, 5 hours 17 minutes, NW
Run, 28 minutes, SW
Walk, 5 hours 37 minutes, N
Elephant ride, 7 hours 33 minutes, NW
Horse gallop, 38 minutes, NW
Horse gallop, 3 hours 3 minutes, SW
Horse gallop, 15 minutes, S
Elephant ride, 7 hours 28 minutes, NW
Walk, 1 hour 28 minutes, NW
Elephant ride, 47 minutes, N
Horse gallop, 13 minutes, E
Run, 2 minutes, NW
Horse trot, 48 minutes, SW
Horse trot, 1 hour 46 minutes, NE
Horse gallop, 46 minutes, N
Run, 4 hours 53 minutes, SW
Walk, 10 hours 1 minute, NW
Horse gallop, 26 minutes, NW
Horse trot, 9 hours 24 minutes, SE
Run, 1 minute, W
Walk, 57 minutes, E
Horse trot, 19 minutes, E
Horse gallop, 13 minutes, N
Horse gallop, 3 hours 15 minutes, SE
Run, 47 minutes, S
Run, 18 minutes, W
Elephant ride, 8 hours 22 minutes, S
Horse trot, 40 minutes, E
Walk, 58 minutes, S
Walk, 3 hours 50 minutes, N
Horse gallop, 6 hours 7 minutes, SE
Horse trot, 47 minutes, NW
Elephant ride, 50 minutes, W
Horse gallop, 5 hours 28 minutes, SW
Horse trot, 3 minutes, N
Elephant ride, 7 hours 21 minutes, W
Horse gallop, 52 minutes, W
Run, 34 minutes, SE
Horse trot, 5 hours 47 minutes, S
Run, 4 hours 7 minutes, S
Elephant ride, 16 minutes, SW
Horse trot, 3 minutes, S
Walk, 9 minutes, S
Elephant ride, 8 minutes, SE
Horse gallop, 24 minutes, N
Elephant ride, 7 hours 40 minutes, E
Elephant ride, 37 minutes, NE
Run, 10 hours 37 minutes, NW
Walk, 10 hours 8 minutes, NE
Walk, 8 minutes, SW
Elephant ride, 10 hours 47 minutes, S
Elephant ride, 28 minutes, SE
Horse gallop, 40 minutes, W
Walk, 12 minutes, SE
Horse gallop, 47 minutes, SW
Horse gallop, 6 hours 44 minutes, N
Walk, 4 hours 28 minutes, S
Walk, 7 minutes, SE
Elephant ride, 11 minutes, SW
Elephant ride, 21 minutes, N
Walk, 3 hours 6 minutes, E
Run, 9 hours 12 minutes, E
Walk, 3 hours 11 minutes, SE
Horse gallop, 50 minutes, SW
Horse gallop, 44 minutes, SW
Elephant ride, 2 hours 4 minutes, NE
Run, 6 hours 47 minutes, SE
Run, 3 hours 55 minutes, N
Walk, 38 minutes, N
Horse gallop, 38 minutes, W
Run, 49 minutes, W
Elephant ride, 1 hour 25 minutes, N
Elephant ride, 4 hours 47 minutes, SE
Horse gallop, 8 hours 53 minutes, SW
Horse trot, 1 hour 1 minute, SW
Elephant ride, 12 minutes, S
Horse trot, 6 hours 51 minutes, SW
Walk, 52 minutes, E
Walk, 16 minutes, SE
Elephant ride, 5 minutes, SE
Horse trot, 46 minutes, W
Horse trot, 13 minutes, SW
Horse trot, 47 minutes, E
Elephant ride, 3 minutes, NW
Elephant ride, 31 minutes, S
Walk, 7 hours 33 minutes, SW
Run, 9 hours 30 minutes, SE
Horse trot, 48 minutes, S
Walk, 3 hours 16 minutes, NE
Walk, 4 hours 57 minutes, SE
Horse trot, 25 minutes, N
Horse gallop, 40 minutes, W
Horse gallop, 8 hours 59 minutes, W
Horse gallop, 5 hours 50 minutes, E
Walk, 12 minutes, SW
Horse trot, 4 hours 40 minutes, S
Horse trot, 29 minutes, SW
Walk, 5 minutes, SE
Walk, 3 hours, E
Walk, 3 minutes, SW
Horse trot, 22 minutes, SE
Walk, 8 hours 32 minutes, NW
Walk, 8 minutes, NE
Elephant ride, 12 minutes, N
Horse gallop, 20 minutes, E
Elephant ride, 9 hours 16 minutes, N
Horse trot, 34 minutes, N
Walk, 7 hours 58 minutes, E
Run, 5 hours 26 minutes, S
Walk, 10 hours 29 minutes, SW
Elephant ride, 10 hours 31 minutes, SW
Walk, 2 hours 42 minutes, E
Elephant ride, 48 minutes, NW
Walk, 10 hours 41 minutes, N
Run, 9 hours 22 minutes, SE
Walk, 10 hours 20 minutes, E
Run, 48 minutes, W
Walk, 1 minute, W
Elephant ride, 21 minutes, SE
Elephant ride, 6 hours, NW
Walk, 46 minutes, N
Walk, 10 minutes, NE
Run, 20 minutes, SW
Run, 6 hours 33 minutes, E
Elephant ride, 5 hours 42 minutes, SW
Horse gallop, 9 hours 42 minutes, SW
Run, 7 hours 2 minutes, W
Horse trot, 45 minutes, W
Elephant ride, 8 hours 43 minutes, N
Horse trot, 2 minutes, E
Horse gallop, 22 minutes, SE
Run, 9 hours 45 minutes, NW
Walk, 1 hour 20 minutes, SE
Walk, 10 hours 5 minutes, S
Elephant ride, 6 hours 41 minutes, NW
Run, 4 hours 24 minutes, W
Run, 10 hours 23 minutes, N
Horse gallop, 9 hours 14 minutes, SW
Elephant ride, 9 minutes, SE
Walk, 8 hours 50 minutes, SE
Walk, 3 hours 50 minutes, E
Elephant ride, 47 minutes, NE
Horse gallop, 27 minutes, SE
Horse gallop, 8 hours 53 minutes, NE
Run, 47 minutes, E
Walk, 9 hours 8 minutes, NE
Walk, 32 minutes, NE
Run, 23 minutes, NW
Elephant ride, 10 hours 52 minutes, SW
Horse gallop, 9 hours 44 minutes, SW
Elephant ride, 7 minutes, N
Run, 5 hours 40 minutes, SE
Horse gallop, 33 minutes, S
Elephant ride, 51 minutes, SW
Horse trot, 3 hours 4 minutes, E
Horse gallop, 8 hours 34 minutes, E
Run, 22 minutes, W
Run, 2 hours 53 minutes, NE
Walk, 4 hours, N
Elephant ride, 21 minutes, W
Walk, 1 hour 35 minutes, NE
Horse trot, 1 hour, E
Horse trot, 4 hours 51 minutes, SE
Walk, 22 minutes, SE
Horse trot, 6 hours 18 minutes, NE
Horse gallop, 10 hours 31 minutes, NE
Horse trot, 26 minutes, W
Horse trot, 2 hours 41 minutes, SW
Horse trot, 8 hours 43 minutes, W
Elephant ride, 44 minutes, S
Run, 3 hours 36 minutes, NE
Horse trot, 18 minutes, W
Walk, 8 hours 46 minutes, N
Run, 40 minutes, SE
Horse gallop, 6 hours 32 minutes, NE
Horse gallop, 52 minutes, SE
Walk, 8 hours 56 minutes, SE
Run, 6 hours 36 minutes, W
Run, 46 minutes, E
Horse gallop, 9 hours 53 minutes, W
Walk, 8 hours 42 minutes, NE
Walk, 10 hours 20 minutes, N
Horse gallop, 39 minutes, SW
Horse trot, 10 minutes, S
Run, 7 minutes, S
Run, 2 hours 12 minutes, SW
Horse gallop, 25 minutes, SW
Run, 8 hours 51 minutes, SW
Horse trot, 7 hours 7 minutes, SE
Walk, 11 minutes, SE
Horse gallop, 1 hour 13 minutes, NW
Walk, 8 hours 2 minutes, SE
Horse gallop, 6 hours 51 minutes, N
Walk, 24 minutes, NE
Horse trot, 5 hours 18 minutes, N
Elephant ride, 10 hours, NE
Run, 56 minutes, N
Horse gallop, 1 hour 38 minutes, NW
Horse trot, 54 minutes, S
Horse trot, 6 hours 17 minutes, E
Horse trot, 39 minutes, N
Horse gallop, 30 minutes, SE
Walk, 8 hours 10 minutes, NE
Horse gallop, 3 hours 55 minutes, N
Elephant ride, 19 minutes, N
Horse trot, 8 minutes, SE
Horse gallop, 5 hours 50 minutes, SW
Horse trot, 53 minutes, W
Horse gallop, 7 hours 22 minutes, E
Horse trot, 3 hours 8 minutes, S
Walk, 27 minutes, W
Horse gallop, 3 hours 10 minutes, N
Walk, 6 minutes, SW
Horse gallop, 49 minutes, SW
Elephant ride, 36 minutes, E
Elephant ride, 5 minutes, S
Horse gallop, 10 minutes, NW
Run, 23 minutes, N
Horse gallop, 34 minutes, NW
Walk, 2 hours 8 minutes, NW
Walk, 2 hours 3 minutes, S
Elephant ride, 5 hours 7 minutes, W
Walk, 5 minutes, E
Run, 19 minutes, NW
Elephant ride, 34 minutes, S
Horse gallop, 37 minutes, W
Walk, 4 hours 18 minutes, NE
Horse trot, 3 hours 9 minutes, E
Horse trot, 9 hours 57 minutes, S
Horse gallop, 51 minutes, W
Elephant ride, 3 hours 37 minutes, E
Run, 7 hours 16 minutes, NW
Horse trot, 9 hours 11 minutes, S
Walk, 9 hours 20 minutes, W
Horse gallop, 2 hours 22 minutes, W
Horse trot, 9 hours 31 minutes, S
Horse gallop, 7 hours 31 minutes, NE
Horse trot, 4 hours 3 minutes, N
Run, 1 hour 39 minutes, SE
Walk, 5 hours 26 minutes, NE
Elephant ride, 4 hours 35 minutes, SW
Horse gallop, 1 hour 6 minutes, NE
Elephant ride, 26 minutes, NW
Run, 54 minutes, NE
Walk, 2 hours 13 minutes, SW
Horse trot, 10 minutes, SW
Elephant ride, 28 minutes, NE
Run, 5 hours 45 minutes, E
Elephant ride, 6 hours 42 minutes, W
Run, 53 minutes, NW
Horse gallop, 29 minutes, NE
Elephant ride, 10 hours 53 minutes, NE
Horse gallop, 37 minutes, E
Horse gallop, 6 hours 6 minutes, NW
Run, 53 minutes, NE
Elephant ride, 9 minutes, SW
Run, 10 hours 42 minutes, E
Elephant ride, 3 hours 37 minutes, SW
Horse gallop, 36 minutes, N
Walk, 2 minutes, E
Horse trot, 7 hours 15 minutes, E
Horse gallop, 57 minutes, SW
Elephant ride, 43 minutes, NE
Run, 30 minutes, S
Elephant ride, 3 minutes, NE
Run, 7 minutes, S
Walk, 37 minutes, S
Elephant ride, 1 hour 6 minutes, N
Horse trot, 4 hours 3 minutes, W
Walk, 18 minutes, SE
Walk, 7 hours 42 minutes, W
Run, 30 minutes, NW
Horse gallop, 18 minutes, NE
Run, 1 hour 44 minutes, NE
Run, 12 minutes, NE
Walk, 8 hours 4 minutes, SE
Run, 12 minutes, S
Elephant ride, 6 hours 4 minutes, NW
Elephant ride, 7 hours 6 minutes, NE
Run, 2 hours 36 minutes, E
Horse gallop, 33 minutes, NW
Horse trot, 5 hours 18 minutes, S
Run, 22 minutes, N
Horse trot, 7 hours 44 minutes, W
Run, 7 hours 31 minutes, W
Walk, 56 minutes, SW
Horse gallop, 1 hour 34 minutes, NE
Run, 5 minutes, SE
Horse trot, 6 minutes, NW
Run, 7 hours 7 minutes, E
Horse gallop, 22 minutes, S
Horse gallop, 10 hours 36 minutes, NW
Horse trot, 7 hours 6 minutes, SE
Run, 19 minutes, NW
Elephant ride, 22 minutes, NW
Horse trot, 5 minutes, NE
Run, 58 minutes, N
Elephant ride, 4 hours 10 minutes, SE
Horse trot, 3 hours 36 minutes, NW
Horse trot, 7 hours 8 minutes, N
Horse gallop, 16 minutes, NE
Horse gallop, 3 minutes, NE
Walk, 7 hours 25 minutes, N
Horse gallop, 6 hours 22 minutes, SW
Horse trot, 4 hours 11 minutes, E
Elephant ride, 7 hours 29 minutes, S
Walk, 43 minutes, NW
Run, 1 hour 27 minutes, SW
Horse trot, 30 minutes, N
Horse trot, 10 hours 39 minutes, SW
Elephant ride, 1 hour 49 minutes, SE
Walk, 48 minutes, E
Run, 3 minutes, N
Walk, 52 minutes, NE
Elephant ride, 3 hours 31 minutes, NW
Horse trot, 10 hours 19 minutes, NE
Horse trot, 7 minutes, W
Horse gallop, 14 minutes, W
Horse gallop, 2 minutes, N
Walk, 52 minutes, S
Horse gallop, 4 hours, SW
Horse gallop, 58 minutes, SE
Run, 54 minutes, W
Horse gallop, 51 minutes, SE
Horse trot, 4 hours 53 minutes, N
Run, 9 hours 15 minutes, NE
Run, 10 hours 25 minutes, NE
Run, 20 minutes, NE
Horse trot, 49 minutes, SE
Horse trot, 9 minutes, SE
Elephant ride, 7 hours 10 minutes, N
Run, 4 hours 47 minutes, E
Elephant ride, 1 hour 3 minutes, E
Elephant ride, 2 hours 34 minutes, SE
Run, 15 minutes, SW
Elephant ride, 9 hours 44 minutes, W
Horse gallop, 29 minutes, SW
Run, 2 hours 14 minutes, E
Run, 10 hours 32 minutes, SE
Elephant ride, 10 hours 58 minutes, S
Horse gallop, 3 hours 47 minutes, N
Elephant ride, 51 minutes, E
Elephant ride, 33 minutes, S
Elephant ride, 33 minutes, N
Horse trot, 38 minutes, SW
Walk, 28 minutes, S
Horse trot, 5 hours 41 minutes, NE
Run, 5 hours 15 minutes, SE
Run, 9 hours 30 minutes, N
Horse gallop, 8 hours 2 minutes, N
Walk, 1 hour 15 minutes, E
Horse gallop, 9 minutes, SW
Horse trot, 6 hours 12 minutes, SE
Horse trot, 1 hour 10 minutes, N
Walk, 5 hours 15 minutes, S
Horse gallop, 5 hours 43 minutes, NE
Horse trot, 47 minutes, E
Elephant ride, 54 minutes, E
Horse gallop, 39 minutes, SE
Horse trot, 38 minutes, NW
Walk, 22 minutes, SW
Run, 9 hours 45 minutes, W
Elephant ride, 54 minutes, NE
Walk, 55 minutes, E
Elephant ride, 16 minutes, SW
Horse trot, 6 hours 53 minutes, W
Horse gallop, 37 minutes, SW
Horse trot, 8 hours 8 minutes, SE
Elephant ride, 43 minutes, W
Run, 47 minutes, W
Walk, 18 minutes, SW
Elephant ride, 4 hours 56 minutes, E
Elephant ride, 2 hours 41 minutes, SW
Horse gallop, 2 hours 40 minutes, SE
Horse trot, 10 hours 31 minutes, E
Run, 9 minutes, S
Run, 1 hour 59 minutes, E
Horse trot, 47 minutes, N
Run, 6 hours 54 minutes, N
Elephant ride, 32 minutes, SW
Horse trot, 3 minutes, S
Walk, 18 minutes, SE
Horse trot, 20 minutes, E
Horse gallop, 9 hours 26 minutes, NE
Run, 9 hours 18 minutes, SW
Horse trot, 35 minutes, NW
Walk, 10 hours 17 minutes, NE
Horse trot, 38 minutes, N
Run, 47 minutes, S
Run, 3 minutes, SW
Walk, 10 hours 23 minutes, NE
Horse trot, 10 minutes, S
Horse gallop, 10 hours 33 minutes, N
Horse trot, 6 hours 44 minutes, NE
Elephant ride, 6 hours 9 minutes, W
Horse trot, 9 hours 22 minutes, S
Run, 17 minutes, NW
Walk, 24 minutes, SW
Run, 11 minutes, SW
Elephant ride, 2 hours 30 minutes, NW
Horse trot, 1 hour 35 minutes, E
Horse gallop, 1 hour 28 minutes, NW
Horse gallop, 6 hours 47 minutes, NE
Walk, 7 hours 6 minutes, NE
Elephant ride, 5 hours, E
Horse trot, 15 minutes, N
Horse gallop, 57 minutes, E
Run, 1 hour 29 minutes, SW
Elephant ride, 47 minutes, S
Horse gallop, 8 hours 16 minutes, NE
Walk, 17 minutes, SW
Elephant ride, 24 minutes, S
Horse gallop, 27 minutes, SW
Run, 6 hours 33 minutes, SE
Horse trot, 48 minutes, SW
Elephant ride, 7 minutes, W
Walk, 14 minutes, SW
Run, 53 minutes, E
Horse gallop, 43 minutes, SE
Horse trot, 45 minutes, E
Elephant ride, 54 minutes, SW
Elephant ride, 12 minutes, W
Horse trot, 7 hours, SE
Horse trot, 36 minutes, SW
Run, 10 minutes, SW
Elephant ride, 8 hours 56 minutes, SE
Horse gallop, 8 hours 21 minutes, NW
Walk, 6 hours 18 minutes, SW
Walk, 28 minutes, SW
Elephant ride, 34 minutes, S
Elephant ride, 47 minutes, SW
Walk, 9 hours 56 minutes, N
Horse gallop, 7 hours 6 minutes, W
Horse trot, 9 hours 10 minutes, N
Run, 1 hour 45 minutes, E
Run, 10 hours 1 minute, SW
Horse gallop, 5 hours 4 minutes, NE
Horse trot, 52 minutes, W
Run, 5 hours 57 minutes, NE
Elephant ride, 10 hours 49 minutes, NE
Elephant ride, 7 hours 58 minutes, E
Horse gallop, 21 minutes, W
Walk, 4 hours 40 minutes, W
Run, 6 minutes, E
Elephant ride, 3 hours, SE
Horse trot, 8 hours 25 minutes, N
Elephant ride, 6 hours 56 minutes, E
Walk, 26 minutes, NE
Elephant ride, 24 minutes, NE
Horse trot, 26 minutes, W
Walk, 43 minutes, E
Walk, 3 hours 38 minutes, S
Walk, 10 minutes, W
Walk, 6 hours 46 minutes, N
Walk, 27 minutes, NE
Elephant ride, 38 minutes, SE
Walk, 1 hour 17 minutes, E
Run, 2 hours 36 minutes, NE
Horse gallop, 34 minutes, S
Horse trot, 2 hours 48 minutes, W
Horse trot, 29 minutes, N
Elephant ride, 4 minutes, E
Walk, 9 hours 24 minutes, E
Walk, 4 hours 12 minutes, NE
Horse trot, 3 hours 19 minutes, N
Horse gallop, 44 minutes, S
Walk, 17 minutes, NW
Horse gallop, 52 minutes, NE
Horse trot, 5 hours 22 minutes, W
Horse trot, 24 minutes, NW
Elephant ride, 39 minutes, NW
Horse trot, 2 hours, S
Run, 15 minutes, N
Walk, 5 hours 19 minutes, W
Walk, 47 minutes, SW
Horse trot, 2 minutes, NW
Elephant ride, 5 hours 6 minutes, SE
Run, 9 minutes, N
Horse gallop, 55 minutes, W
Horse trot, 34 minutes, E
Elephant ride, 18 minutes, SW
Horse trot, 3 hours 33 minutes, NW
Elephant ride, 2 hours 25 minutes, SE
Horse gallop, 4 hours 10 minutes, NE
Horse trot, 10 hours 34 minutes, NE
Walk, 7 minutes, SW
Run, 50 minutes, NW
Walk, 1 hour, N
Walk, 3 hours 34 minutes, E
Run, 45 minutes, W
Walk, 32 minutes, NE
Elephant ride, 1 minute, N
Elephant ride, 1 hour 9 minutes, NW
Horse trot, 10 hours 49 minutes, W
Run, 46 minutes, E
Elephant ride, 45 minutes, E
Horse trot, 7 hours 35 minutes, SE
Elephant ride, 28 minutes, SW
Run, 3 hours 15 minutes, S
Horse gallop, 2 hours 58 minutes, NE
Horse trot, 38 minutes, NW
Horse gallop, 3 hours 44 minutes, S
Run, 7 minutes, S
Elephant ride, 9 hours 26 minutes, NE
Run, 6 hours 23 minutes, W
Elephant ride, 6 hours 26 minutes, NE
Run, 11 minutes, NE
Elephant ride, 1 hour 32 minutes, SE
Walk, 23 minutes, SW
Elephant ride, 21 minutes, E
Elephant ride, 28 minutes, E
Run, 7 hours 58 minutes, NW
Horse trot, 2 hours 25 minutes, E
Walk, 6 hours 24 minutes, SE
Horse gallop, 10 hours 16 minutes, E
Run, 5 minutes, SW
Walk, 4 hours 38 minutes, E
Run, 4 hours 29 minutes, SE
Walk, 19 minutes, W
Walk, 4 hours 40 minutes, E
Run, 39 minutes, N
Horse gallop, 22 minutes, N
Horse trot, 7 hours 6 minutes, SE
Run, 5 hours 31 minutes, SW
Elephant ride, 57 minutes, NE
Run, 3 hours 9 minutes, E
Walk, 1 hour 59 minutes, SW
Horse gallop, 5 hours 10 minutes, E
Walk, 1 hour 28 minutes, NW
Horse gallop, 45 minutes, S
Walk, 53 minutes, NE
Horse trot, 4 hours 54 minutes, NW
Walk, 8 hours 46 minutes, NW
Elephant ride, 10 hours 16 minutes, NE
Walk, 6 hours 18 minutes, W
Elephant ride, 4 hours 40 minutes, N
Horse gallop, 9 minutes, NW
Walk, 8 hours 58 minutes, NW
Walk, 10 hours 32 minutes, NW
Horse gallop, 10 hours 4 minutes, SE
Horse gallop, 22 minutes, E
Horse gallop, 7 hours 16 minutes, NW
Run, 5 minutes, SE
Walk, 48 minutes, N
Elephant ride, 34 minutes, NW
Horse trot, 3 hours 14 minutes, SE
Horse gallop, 9 hours 37 minutes, NW
Horse trot, 8 hours 29 minutes, NE
Elephant ride, 6 hours 7 minutes, W
Elephant ride, 6 hours 7 minutes, E
Elephant ride, 40 minutes, NW
Run, 2 hours 51 minutes, SW
Walk, 2 hours 17 minutes, NW
Run, 36 minutes, SW
Horse gallop, 7 hours 33 minutes, N
Horse gallop, 5 hours 18 minutes, N
Run, 53 minutes, SE
Horse trot, 5 hours 45 minutes, SW
Walk, 27 minutes, N
Run, 48 minutes, N
Horse gallop, 9 hours 8 minutes, SE
Horse trot, 24 minutes, SE
Elephant ride, 6 hours 11 minutes, NE
Horse gallop, 6 hours 48 minutes, NE
Elephant ride, 2 hours 26 minutes, SE
Run, 28 minutes, SE
Horse trot, 1 hour 54 minutes, SW
Horse trot, 1 hour 17 minutes, NW
Horse gallop, 23 minutes, NE
Horse gallop, 6 hours 55 minutes, SW
Horse gallop, 5 hours 2 minutes, E
Walk, 2 hours 16 minutes, NE
Horse trot, 10 hours 9 minutes, N
Horse gallop, 6 hours 17 minutes, W
Run, 46 minutes, NE
Horse trot, 4 hours 34 minutes, N
Elephant ride, 2 hours 34 minutes, S
Horse gallop, 47 minutes, E
Horse gallop, 5 hours 1 minute, E
Horse trot, 28 minutes, SW
Run, 30 minutes, W
Walk, 44 minutes, E
Walk, 10 hours 16 minutes, N
Elephant ride, 2 hours 44 minutes, W
Elephant ride, 26 minutes, W
Horse gallop, 8 hours 11 minutes, W
Horse trot, 9 hours 53 minutes, SE
Walk, 49 minutes, SW
Horse trot, 9 hours 2 minutes, NE
Horse trot, 57 minutes, E
